Transaction ID,Date,Day of Week,Time,Type of Card,Entry Mode,Amount,Type of Transaction,Merchant Group,Country of Transaction,Shipping Address,Country of Residence,Gender,Age,Bank,Fraud
#3584 557,14-Oct-20,Wednesday,20,Visa,PIN,£15,ATM,Electronics,United Kingdom,India,United Kingdom,M,40.3,Lloyds,1
#2940 864,14-Oct-20,Wednesday,12,MasterCard,PIN,£316,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,F,24.7,Monzo,0
#3605 102,14-Oct-20,Wednesday,17,Visa,Tap,£26,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,M,46.2,Barlcays,0
#3410 630,14-Oct-20,Wednesday,18,Visa,PIN,£31,ATM,Products,United Kingdom,United Kingdom,United Kingdom,M,43.5,Halifax,0
#2598 032,14-Oct-20,Wednesday,17,Visa,CVC,£21,Online,Entertainment,Russia,Russia,United Kingdom,M,50.3,RBS,1
#2811 642,14-Oct-20,Wednesday,5,MasterCard,CVC,£14,Online,Services,India,India,United Kingdom,F,42.0,Monzo,1
#2913 109,14-Oct-20,Wednesday,12,MasterCard,PIN,£28,ATM,Children,United Kingdom,China,United Kingdom,F,28.0,Monzo,0
#3015 548,13-Oct-20,Tuesday,11,MasterCard,CVC,£226,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,48.9,RBS,0
#3239 700,14-Oct-20,Wednesday,7,MasterCard,CVC,£286,Online,Children,USA,USA,USA,M,59.8,Barclays,0
#3202 902,14-Oct-20,Wednesday,22,MasterCard,CVC,£13,Online,Products,USA,USA,United Kingdom,M,32.1,Barclays,1
#2858 811,13-Oct-20,Tuesday,12,Visa,CVC,£46,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,40.1,Barclays,0
#3628 437,14-Oct-20,Wednesday,22,Visa,CVC,£30,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,M,33.6,Metro,0
#3197 871,14-Oct-20,Wednesday,10,Visa,Tap,£23,POS,Entertainment,China,China,United Kingdom,F,63.1,Monzo,1
#2558 240,14-Oct-20,Wednesday,21,Visa,Tap,£9,POS,Subscription,Russia,Russia,Russia,M,55.2,RBS,0
#3257 191,14-Oct-20,Wednesday,15,Visa,Tap,£15,POS,Fashion,China,China,United Kingdom,F,54.5,Barlcays,1
#3534 376,13-Oct-20,Tuesday,1,MasterCard,PIN,£143,POS,Subscription,India,India,United Kingdom,F,31.0,Metro,1
#3593 653,13-Oct-20,Tuesday,23,Visa,PIN,£199,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,24.0,Barclays,0
#2636 270,13-Oct-20,Tuesday,2,Visa,PIN,£206,ATM,Services,USA,USA,United Kingdom,M,30.7,Barclays,1
#2681 108,13-Oct-20,Tuesday,7,Visa,CVC,£29,Online,Services,United Kingdom,United Kingdom,United Kingdom,M,53.6,Barclays,0
#3141 573,14-Oct-20,Wednesday,11,MasterCard,PIN,£30,ATM,Services,Russia,Russia,Russia,M,47.4,Monzo,0
#3653 247,13-Oct-20,Tuesday,15,Visa,PIN,£265,POS,Restaurant,China,China,China,F,44.2,HSBC,0
#2634 680,14-Oct-20,Wednesday,17,MasterCard,PIN,£168,ATM,Products,United Kingdom,United Kingdom,United Kingdom,F,61.6,Barclays,0
#3590 799,13-Oct-20,Tuesday,6,Visa,Tap,£9,POS,Services,USA,USA,United Kingdom,F,54.5,Barlcays,1
#2678 607,13-Oct-20,Tuesday,9,MasterCard,PIN,£90,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,46.6,Barclays,0
#2819 603,13-Oct-20,Tuesday,19,MasterCard,CVC,£370,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,M,50.8,Metro,0
#3663 740,13-Oct-20,Tuesday,17,MasterCard,PIN,£350,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,M,39.6,Barclays,0
#3610 971,13-Oct-20,Tuesday,2,MasterCard,CVC,£330,Online,Products,China,China,United Kingdom,F,62.5,Lloyds,1
#3342 780,14-Oct-20,Wednesday,3,MasterCard,CVC,£18,Online,Food,China,China,United Kingdom,M,50.2,Metro,1
#3514 705,14-Oct-20,Wednesday,20,MasterCard,PIN,£165,POS,Food,United Kingdom,United Kingdom,United Kingdom,M,56.5,HSBC,0
#3092 600,13-Oct-20,Tuesday,9,MasterCard,CVC,£74,Online,Children,United Kingdom,United Kingdom,United Kingdom,M,34.8,Monzo,0
#3662 935,13-Oct-20,Tuesday,11,Visa,PIN,£199,POS,Food,United Kingdom,United Kingdom,United Kingdom,M,35.1,Lloyds,0
#3163 950,14-Oct-20,Wednesday,16,MasterCard,CVC,£228,Online,Food,United Kingdom,USA,United Kingdom,F,24.7,Halifax,0
#3638 425,14-Oct-20,Wednesday,13,Visa,CVC,£6,Online,Electronics,USA,USA,United Kingdom,M,33.2,Barclays,1
#3641 469,14-Oct-20,Wednesday,2,Visa,Tap,£26,POS,Children,United Kingdom,Russia,United Kingdom,M,45.7,Metro,1
#2595 292,14-Oct-20,Wednesday,14,Visa,CVC,£89,Online,Products,Russia,Russia,United Kingdom,M,51.3,Lloyds,0
#2610 187,13-Oct-20,Tuesday,2,Visa,Tap,£26,POS,Gaming,USA,USA,United Kingdom,F,48.6,Barclays,1
#3079 618,13-Oct-20,Tuesday,12,Visa,CVC,£337,Online,Children,United Kingdom,India,United Kingdom,M,44.5,Barclays,1
#2729 906,13-Oct-20,Tuesday,1,Visa,Tap,£21,POS,Children,India,United Kingdom,India,M,55.1,RBS,1
#3141 680,14-Oct-20,Wednesday,11,Visa,PIN,£368,POS,Services,India,India,United Kingdom,M,55.1,Barclays,1
#3076 560,13-Oct-20,Tuesday,3,MasterCard,Tap,£27,POS,Gaming,USA,USA,United Kingdom,F,71.3,Halifax,1
#2655 086,13-Oct-20,Tuesday,13,Visa,PIN,£24,ATM,Products,United Kingdom,Russia,United Kingdom,F,45.7,Monzo,0
#3139 229,14-Oct-20,Wednesday,1,MasterCard,Tap,£24,POS,Entertainment,China,China,United Kingdom,M,51.3,RBS,1
#2758 300,14-Oct-20,Wednesday,15,Visa,CVC,£17,Online,Fashion,USA,USA,USA,M,47.0,Lloyds,0
#3488 989,14-Oct-20,Wednesday,7,Visa,Tap,£7,POS,Subscription,China,China,United Kingdom,F,25.9,Barclays,1
#3615 193,13-Oct-20,Tuesday,22,MasterCard,PIN,£17,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,M,40.2,Monzo,0
#3447 106,13-Oct-20,Tuesday,7,MasterCard,CVC,£19,Online,Children,USA,USA,United Kingdom,M,35.7,Halifax,1
#3526 327,13-Oct-20,Tuesday,2,MasterCard,PIN,£27,ATM,Products,China,China,United Kingdom,M,45.8,Metro,1
#3044 276,13-Oct-20,Tuesday,22,Visa,Tap,£30,POS,Electronics,India,India,India,F,50.2,Barclays,0
#3184 732,13-Oct-20,Tuesday,15,Visa,PIN,£230,ATM,Products,United Kingdom,United Kingdom,United Kingdom,F,43.7,Barlcays,0
#3580 477,13-Oct-20,Tuesday,5,Visa,CVC,£6,Online,Food,India,India,United Kingdom,M,38.8,Barclays,1
#2841 177,14-Oct-20,Wednesday,12,MasterCard,PIN,£25,ATM,Products,United Kingdom,United Kingdom,United Kingdom,F,36.8,Barlcays,0
#2604 477,14-Oct-20,Wednesday,0,MasterCard,Tap,£23,POS,Children,China,China,United Kingdom,M,41.6,Barclays,1
#2769 816,14-Oct-20,Wednesday,7,Visa,CVC,£253,Online,Food,USA,USA,USA,M,54.7,Barclays,0
#2996 704,13-Oct-20,Tuesday,10,MasterCard,CVC,£19,Online,Electronics,India,India,United Kingdom,M,39.9,Monzo,1
#2754 032,14-Oct-20,Wednesday,20,MasterCard,Tap,£5,POS,Gaming,USA,USA,United Kingdom,M,29.6,Monzo,1
#3230 152,13-Oct-20,Tuesday,21,Visa,CVC,£400,Online,Electronics,USA,United Kingdom,USA,F,45.0,Lloyds,1
#3476 263,14-Oct-20,Wednesday,19,Visa,PIN,£29,ATM,Subscription,Russia,Russia,United Kingdom,F,45.9,Barclays,1
#2639 008,13-Oct-20,Tuesday,14,Visa,PIN,£47,POS,Restaurant,USA,USA,USA,F,35.6,Barclays,0
#3351 841,14-Oct-20,Wednesday,17,MasterCard,CVC,£22,Online,Restaurant,Russia,Russia,United Kingdom,F,54.1,Halifax,1
#2831 875,13-Oct-20,Tuesday,11,MasterCard,PIN,£209,POS,Food,United Kingdom,United Kingdom,United Kingdom,F,52.3,HSBC,0
#3088 784,14-Oct-20,Wednesday,1,MasterCard,CVC,£22,Online,Food,India,India,United Kingdom,M,40.2,HSBC,1
#2861 482,13-Oct-20,Tuesday,11,Visa,Tap,£10,POS,Food,United Kingdom,United Kingdom,United Kingdom,F,30.7,HSBC,0
#2931 210,13-Oct-20,Tuesday,14,Visa,Tap,£13,POS,Restaurant,USA,USA,United Kingdom,M,54.3,Barlcays,1
#3101 018,13-Oct-20,Tuesday,18,Visa,CVC,£351,Online,Products,USA,USA,United Kingdom,F,40.9,Metro,1
#3397 249,14-Oct-20,Wednesday,23,MasterCard,CVC,£119,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,M,33.1,Metro,0
#3062 499,14-Oct-20,Wednesday,18,Visa,CVC,£28,Online,Electronics,China,China,United Kingdom,F,45.4,Barclays,1
#3447 194,14-Oct-20,Wednesday,12,MasterCard,Tap,£5,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,F,36.5,Halifax,0
#2811 221,13-Oct-20,Tuesday,21,MasterCard,CVC,£141,Online,Food,United Kingdom,United Kingdom,United Kingdom,F,35.2,Metro,0
#3330 062,14-Oct-20,Wednesday,17,MasterCard,PIN,£186,POS,Children,United Kingdom,USA,United Kingdom,M,45.2,Barclays,0
#2888 257,14-Oct-20,Wednesday,5,MasterCard,Tap,£19,POS,Children,Russia,Russia,United Kingdom,M,62.2,RBS,1
#3390 607,14-Oct-20,Wednesday,6,MasterCard,PIN,£15,ATM,Entertainment,Russia,Russia,United Kingdom,M,45.0,Barclays,1
#2782 052,14-Oct-20,Wednesday,9,MasterCard,PIN,£400,ATM,Food,China,China,United Kingdom,F,30.1,Monzo,0
#2568 113,13-Oct-20,Tuesday,12,MasterCard,PIN,£68,ATM,Children,United Kingdom,India,United Kingdom,M,45.8,Monzo,0
#2743 107,14-Oct-20,Wednesday,21,Visa,PIN,£94,ATM,Gaming,United Kingdom,United Kingdom,United Kingdom,F,30.9,Halifax,0
#3020 769,13-Oct-20,Tuesday,22,MasterCard,CVC,£15,Online,Food,USA,USA,United Kingdom,M,43.8,Barclays,1
#3592 128,13-Oct-20,Tuesday,12,MasterCard,CVC,£262,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,F,34.1,Halifax,0
#3682 966,14-Oct-20,Wednesday,20,Visa,PIN,£233,POS,Products,United Kingdom,United Kingdom,United Kingdom,F,50.9,Barclays,0
#3388 218,13-Oct-20,Tuesday,3,Visa,CVC,£25,Online,Children,USA,USA,United Kingdom,F,40.6,Lloyds,1
#3401 356,14-Oct-20,Wednesday,13,Visa,CVC,£144,Online,Products,United Kingdom,United Kingdom,United Kingdom,M,41.0,HSBC,0
#3510 962,13-Oct-20,Tuesday,23,MasterCard,PIN,£24,ATM,Entertainment,Russia,Russia,United Kingdom,M,60.7,Barclays,1
#2965 626,13-Oct-20,Tuesday,16,Visa,PIN,£66,POS,Gaming,USA,USA,United Kingdom,M,26.8,Barclays,0
#2775 506,14-Oct-20,Wednesday,15,MasterCard,Tap,£27,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,M,48.7,Monzo,0
#3471 972,13-Oct-20,Tuesday,21,Visa,CVC,£30,Online,Entertainment,USA,USA,United Kingdom,F,46.8,HSBC,1
#3198 056,13-Oct-20,Tuesday,19,MasterCard,CVC,£29,Online,Subscription,United Kingdom,India,United Kingdom,M,63.0,Barlcays,1
#2766 334,13-Oct-20,Tuesday,23,Visa,PIN,£185,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,36.7,Lloyds,0
#2676 773,13-Oct-20,Tuesday,10,MasterCard,Tap,£23,POS,Children,India,India,India,M,63.8,Barclays,0
#3373 997,14-Oct-20,Wednesday,15,Visa,PIN,£213,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,M,32.9,HSBC,0
#2908 718,13-Oct-20,Tuesday,6,MasterCard,PIN,£380,ATM,Electronics,Russia,Russia,United Kingdom,M,52.7,Halifax,1
#2757 600,13-Oct-20,Tuesday,7,MasterCard,PIN,£14,ATM,Food,United Kingdom,United Kingdom,United Kingdom,M,38.9,Metro,0
#3508 318,13-Oct-20,Tuesday,12,MasterCard,CVC,£18,Online,Food,United Kingdom,United Kingdom,United Kingdom,F,57.6,Lloyds,0
#3353 364,14-Oct-20,Wednesday,22,MasterCard,PIN,£29,ATM,Electronics,China,China,United Kingdom,M,57.4,Metro,1
#2905 574,13-Oct-20,Tuesday,6,Visa,Tap,£14,POS,Products,USA,USA,United Kingdom,M,56.1,Barclays,1
#3130 158,14-Oct-20,Wednesday,12,Visa,CVC,£14,Online,Electronics,USA,USA,United Kingdom,M,55.7,Monzo,1
#3145 984,13-Oct-20,Tuesday,1,MasterCard,CVC,£14,Online,Food,Russia,Russia,United Kingdom,F,47.8,RBS,1
#2971 365,14-Oct-20,Wednesday,21,Visa,Tap,£5,POS,Services,United Kingdom,United Kingdom,United Kingdom,M,43.4,Halifax,0
#2628 293,14-Oct-20,Wednesday,23,Visa,Tap,£18,POS,Restaurant,United Kingdom,India,United Kingdom,F,45.3,Metro,0
#3605 251,13-Oct-20,Tuesday,15,MasterCard,CVC,£28,Online,Food,United Kingdom,United Kingdom,United Kingdom,F,41.0,Lloyds,0
#3570 261,14-Oct-20,Wednesday,21,Visa,PIN,£222,ATM,Children,United Kingdom,United Kingdom,United Kingdom,M,39.0,Halifax,0
#3224 213,14-Oct-20,Wednesday,19,Visa,Tap,£7,POS,Restaurant,United Kingdom,India,United Kingdom,F,50.0,Metro,0
#3120 857,14-Oct-20,Wednesday,20,Visa,PIN,£11,ATM,Children,Russia,Russia,United Kingdom,F,44.9,Barclays,1
#3671 460,13-Oct-20,Tuesday,13,MasterCard,PIN,£194,POS,Services,China,China,China,M,49.2,Monzo,0
#3419 109,13-Oct-20,Tuesday,9,Visa,Tap,£15,POS,Restaurant,United Kingdom,USA,United Kingdom,M,60.3,Barlcays,0
#3095 791,13-Oct-20,Tuesday,8,Visa,CVC,£240,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,M,57.7,Metro,0
#3136 229,14-Oct-20,Wednesday,10,Visa,PIN,£82,POS,Products,United Kingdom,United Kingdom,United Kingdom,M,28.0,Barclays,0
#3530 123,13-Oct-20,Tuesday,5,Visa,CVC,£25,Online,Food,Russia,Russia,United Kingdom,F,49.7,Barlcays,1
#3292 862,14-Oct-20,Wednesday,21,Visa,PIN,£26,ATM,Gaming,United Kingdom,United Kingdom,United Kingdom,F,34.4,RBS,0
#2784 517,14-Oct-20,Wednesday,21,Visa,CVC,£177,Online,Products,India,India,United Kingdom,F,55.0,Barclays,1
#2619 437,13-Oct-20,Tuesday,16,MasterCard,CVC,£20,Online,Products,China,China,United Kingdom,M,49.4,Barclays,1
#3450 628,13-Oct-20,Tuesday,0,MasterCard,CVC,£22,Online,Children,Russia,Russia,United Kingdom,F,55.0,Barclays,1
#2917 897,13-Oct-20,Tuesday,23,Visa,CVC,£116,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,39.7,Halifax,0
#2940 197,13-Oct-20,Tuesday,15,Visa,PIN,£362,POS,Restaurant,USA,USA,USA,F,29.7,Barclays,0
#2994 543,13-Oct-20,Tuesday,0,MasterCard,Tap,£18,POS,Products,China,China,United Kingdom,M,55.9,Halifax,1
#3264 132,13-Oct-20,Tuesday,0,MasterCard,Tap,£15,POS,Fashion,Russia,Russia,United Kingdom,M,63.9,Metro,1
#3394 305,14-Oct-20,Wednesday,22,Visa,PIN,£273,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,F,31.4,Barclays,0
#2883 264,14-Oct-20,Wednesday,11,MasterCard,CVC,£120,Online,Electronics,China,China,United Kingdom,F,45.6,Barclays,1
#3402 008,14-Oct-20,Wednesday,13,Visa,CVC,£28,Online,Restaurant,Russia,Russia,United Kingdom,M,43.1,Lloyds,1
#2630 409,14-Oct-20,Wednesday,4,Visa,PIN,£162,ATM,Gaming,USA,USA,United Kingdom,M,50.4,Metro,1
#2642 001,14-Oct-20,Wednesday,22,Visa,CVC,£30,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,F,47.5,Barclays,0
#3244 048,13-Oct-20,Tuesday,7,MasterCard,PIN,£312,ATM,Fashion,United Kingdom,USA,United Kingdom,M,31.7,Barclays,0
#2788 517,13-Oct-20,Tuesday,20,Visa,PIN,£22,ATM,Electronics,India,India,United Kingdom,F,51.9,Lloyds,1
#3190 394,13-Oct-20,Tuesday,10,MasterCard,PIN,£10,ATM,Entertainment,USA,USA,United Kingdom,M,58.0,Barlcays,1
#3484 172,13-Oct-20,Tuesday,2,Visa,CVC,£10,Online,Food,China,China,United Kingdom,F,32.9,Barclays,1
#2557 355,13-Oct-20,Tuesday,10,MasterCard,PIN,£16,ATM,Entertainment,Russia,Russia,United Kingdom,M,44.4,Halifax,0
#2948 778,13-Oct-20,Tuesday,7,Visa,PIN,£20,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,41.7,RBS,0
#3583 727,14-Oct-20,Wednesday,18,MasterCard,CVC,£17,Online,Services,United Kingdom,China,United Kingdom,F,56.5,Barclays,1
#3623 276,13-Oct-20,Tuesday,6,MasterCard,CVC,£26,Online,Products,USA,USA,United Kingdom,M,52.0,HSBC,1
#2836 348,13-Oct-20,Tuesday,18,Visa,CVC,£400,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,M,50.0,Barclays,0
#3331 115,13-Oct-20,Tuesday,21,MasterCard,Tap,£13,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,F,59.4,Barclays,0
#2587 232,14-Oct-20,Wednesday,19,Visa,Tap,£13,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,23.3,Lloyds,0
#3348 504,14-Oct-20,Wednesday,10,MasterCard,PIN,£152,ATM,Food,USA,USA,USA,F,49.0,Barlcays,0
#2737 834,13-Oct-20,Tuesday,16,Visa,Tap,£20,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,F,53.8,Barclays,0
#2701 988,13-Oct-20,Tuesday,7,Visa,PIN,£27,ATM,Electronics,USA,USA,United Kingdom,M,48.6,Monzo,1
#3383 309,14-Oct-20,Wednesday,18,Visa,PIN,£10,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,26.1,Monzo,0
#3642 795,14-Oct-20,Wednesday,15,Visa,PIN,£58,ATM,Restaurant,Russia,Russia,Russia,F,32.1,Barclays,0
#2670 570,14-Oct-20,Wednesday,10,Visa,Tap,£5,POS,Services,India,India,United Kingdom,M,43.6,RBS,1
#3221 547,13-Oct-20,Tuesday,15,MasterCard,CVC,£5,Online,Children,United Kingdom,United Kingdom,United Kingdom,F,34.0,Halifax,0
#2566 595,13-Oct-20,Tuesday,0,Visa,PIN,£88,ATM,Children,China,China,United Kingdom,M,51.5,Halifax,1
#3656 441,13-Oct-20,Tuesday,11,Visa,PIN,£180,POS,Children,China,China,United Kingdom,M,49.9,HSBC,1
#3571 847,13-Oct-20,Tuesday,3,Visa,Tap,£20,POS,Subscription,India,India,United Kingdom,M,38.4,Barclays,1
#3001 560,14-Oct-20,Wednesday,7,Visa,PIN,£388,ATM,Food,United Kingdom,United Kingdom,United Kingdom,M,27.0,RBS,0
#3063 531,13-Oct-20,Tuesday,16,MasterCard,PIN,£163,ATM,Gaming,United Kingdom,United Kingdom,United Kingdom,F,50.7,HSBC,0
#2858 750,14-Oct-20,Wednesday,22,Visa,PIN,£199,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,F,58.0,Halifax,0
#2811 462,13-Oct-20,Tuesday,16,Visa,PIN,£169,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,F,45.6,Monzo,0
#3617 073,13-Oct-20,Tuesday,19,Visa,PIN,£53,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,46.4,Monzo,0
#2551 222,13-Oct-20,Tuesday,0,Visa,CVC,£5,Online,Food,China,China,United Kingdom,F,57.2,Barclays,1
#3226 389,14-Oct-20,Wednesday,11,Visa,CVC,£350,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,F,50.6,Lloyds,0
#3082 720,14-Oct-20,Wednesday,15,Visa,CVC,£9,Online,Children,China,China,United Kingdom,F,26.8,Metro,1
#2922 743,13-Oct-20,Tuesday,15,Visa,Tap,£10,POS,Subscription,India,India,United Kingdom,F,54.8,Metro,1
#3373 256,13-Oct-20,Tuesday,5,MasterCard,Tap,£22,POS,Children,India,India,United Kingdom,M,40.4,Metro,1
#2653 676,13-Oct-20,Tuesday,16,MasterCard,CVC,£14,Online,Entertainment,Russia,Russia,United Kingdom,F,44.2,Barclays,1
#3312 720,13-Oct-20,Tuesday,23,Visa,PIN,£11,ATM,Fashion,USA,USA,United Kingdom,M,39.7,RBS,1
#3032 198,14-Oct-20,Wednesday,18,MasterCard,PIN,£21,ATM,Services,United Kingdom,United Kingdom,United Kingdom,F,42.1,Lloyds,0
#3523 994,13-Oct-20,Tuesday,17,MasterCard,CVC,£23,Online,Subscription,USA,USA,United Kingdom,M,32.1,Monzo,1
#3666 585,13-Oct-20,Tuesday,23,Visa,PIN,£25,ATM,Services,United Kingdom,United Kingdom,United Kingdom,F,40.8,Lloyds,0
#3362 542,14-Oct-20,Wednesday,15,MasterCard,PIN,£389,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,F,48.1,Barclays,0
#3055 160,13-Oct-20,Tuesday,16,MasterCard,CVC,£14,Online,Food,USA,USA,United Kingdom,M,64.3,Metro,1
#3430 607,13-Oct-20,Tuesday,17,Visa,PIN,£306,POS,Services,USA,USA,United Kingdom,F,59.2,Halifax,1
#2754 476,13-Oct-20,Tuesday,11,Visa,CVC,£351,Online,Services,United Kingdom,United Kingdom,United Kingdom,F,50.8,HSBC,0
#2648 564,13-Oct-20,Tuesday,22,MasterCard,PIN,£111,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,49.6,RBS,0
#2777 587,14-Oct-20,Wednesday,8,Visa,PIN,£366,POS,Food,United Kingdom,India,United Kingdom,M,53.7,Barlcays,0
#3262 126,13-Oct-20,Tuesday,7,Visa,PIN,£10,ATM,Services,United Kingdom,United Kingdom,United Kingdom,M,52.7,Barclays,0
#2792 588,14-Oct-20,Wednesday,9,Visa,PIN,£115,POS,Entertainment,USA,USA,USA,F,63.0,Lloyds,0
#3325 974,14-Oct-20,Wednesday,9,Visa,PIN,£50,POS,Food,United Kingdom,United Kingdom,United Kingdom,F,59.0,Lloyds,0
#3607 695,13-Oct-20,Tuesday,15,Visa,Tap,£12,POS,Restaurant,Russia,Russia,Russia,M,65.9,Barclays,0
#3337 592,13-Oct-20,Tuesday,11,Visa,PIN,£393,ATM,Services,United Kingdom,United Kingdom,United Kingdom,M,53.2,Barclays,0
#3526 330,13-Oct-20,Tuesday,11,Visa,CVC,£115,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,M,60.9,Barclays,0
#2965 888,13-Oct-20,Tuesday,18,MasterCard,PIN,£30,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,32.7,Lloyds,0
#2594 063,13-Oct-20,Tuesday,20,Visa,CVC,£20,Online,Gaming,Russia,Russia,United Kingdom,F,48.6,Metro,1
#3520 997,14-Oct-20,Wednesday,11,Visa,PIN,£16,ATM,Children,United Kingdom,United Kingdom,United Kingdom,F,43.4,RBS,0
#3451 425,14-Oct-20,Wednesday,0,Visa,CVC,£15,Online,Restaurant,United Kingdom,Russia,United Kingdom,M,49.0,Monzo,1
#3320 813,14-Oct-20,Wednesday,16,Visa,PIN,£172,POS,Food,USA,USA,United Kingdom,M,38.0,Metro,1
#3033 444,13-Oct-20,Tuesday,14,MasterCard,PIN,£396,POS,Services,Russia,Russia,Russia,M,47.3,HSBC,0
#3640 960,13-Oct-20,Tuesday,19,Visa,CVC,£335,Online,Electronics,Russia,Russia,United Kingdom,M,30.8,Barlcays,1
#2659 110,14-Oct-20,Wednesday,15,Visa,CVC,£260,Online,Restaurant,United Kingdom,China,United Kingdom,M,61.8,Halifax,0
#3467 470,14-Oct-20,Wednesday,21,Visa,PIN,£269,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,63.3,Lloyds,0
#2656 745,14-Oct-20,Wednesday,8,MasterCard,CVC,£12,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,F,38.1,RBS,0
#3049 822,13-Oct-20,Tuesday,11,Visa,PIN,£18,ATM,Services,USA,USA,United Kingdom,M,43.5,RBS,1
#3534 459,13-Oct-20,Tuesday,20,Visa,PIN,£10,ATM,Fashion,India,India,United Kingdom,F,39.7,HSBC,1
#3288 061,13-Oct-20,Tuesday,13,MasterCard,PIN,£125,ATM,Children,United Kingdom,United Kingdom,United Kingdom,M,33.3,RBS,0
#3611 819,13-Oct-20,Tuesday,0,Visa,CVC,£15,Online,Food,Russia,Russia,United Kingdom,M,39.9,Barclays,1
#2787 643,13-Oct-20,Tuesday,20,Visa,CVC,£308,Online,Electronics,United Kingdom,India,United Kingdom,M,50.2,Barclays,1
#2838 756,14-Oct-20,Wednesday,11,Visa,PIN,£24,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,40.4,HSBC,0
#3246 463,14-Oct-20,Wednesday,15,Visa,PIN,£214,ATM,Food,United Kingdom,United Kingdom,United Kingdom,M,34.6,Barclays,0
#3229 685,13-Oct-20,Tuesday,22,Visa,CVC,£20,Online,Gaming,India,India,United Kingdom,M,43.3,Barclays,1
#2550 306,14-Oct-20,Wednesday,11,Visa,Tap,,POS,Services,United Kingdom,China,United Kingdom,M,34.2,Halifax,1
#2597 800,14-Oct-20,Wednesday,1,MasterCard,CVC,£13,Online,Fashion,China,China,United Kingdom,F,45.1,Barclays,1
#2829 056,14-Oct-20,Wednesday,9,MasterCard,CVC,£7,Online,Children,United Kingdom,United Kingdom,United Kingdom,M,50.9,Barlcays,0
#3218 318,13-Oct-20,Tuesday,3,MasterCard,CVC,£183,Online,Entertainment,India,India,United Kingdom,F,44.0,Monzo,1
#3459 546,13-Oct-20,Tuesday,21,Visa,PIN,£358,POS,Gaming,USA,USA,United Kingdom,M,52.8,Halifax,1
#2930 249,14-Oct-20,Wednesday,12,Visa,CVC,£10,Online,Products,India,India,United Kingdom,F,32.4,Lloyds,1
#3117 451,14-Oct-20,Wednesday,8,MasterCard,PIN,£400,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,50.4,Halifax,0
#3328 418,13-Oct-20,Tuesday,17,Visa,PIN,£11,ATM,Fashion,China,China,United Kingdom,F,55.7,Barclays,1
#3358 222,14-Oct-20,Wednesday,12,Visa,PIN,£16,ATM,Services,Russia,Russia,Russia,M,29.7,Barclays,0
#2754 885,14-Oct-20,Wednesday,8,MasterCard,CVC,£12,Online,Children,United Kingdom,Russia,United Kingdom,F,30.0,Lloyds,1
#3400 631,13-Oct-20,Tuesday,20,MasterCard,CVC,£27,Online,Food,United Kingdom,United Kingdom,United Kingdom,F,32.6,Barlcays,0
#2903 970,13-Oct-20,Tuesday,11,MasterCard,PIN,£251,POS,Services,United Kingdom,United Kingdom,United Kingdom,F,49.0,Barlcays,0
#3350 457,14-Oct-20,Wednesday,2,MasterCard,CVC,£25,Online,Gaming,Russia,Russia,United Kingdom,F,55.8,Barclays,1
